Image,Time Processed,Hemostasis,Inflammation,Proliferation/Maturation
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-22\2022-11-11-19-27-55.jpg,14/12/2022 11:47:12,0.00051197107,0.0017623252,0.99772567
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-22\2022-11-11-19-28-03.jpg,14/12/2022 11:47:12,0.00051472,0.0016300896,0.9978551
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-22\2022-11-11-19-28-11.jpg,14/12/2022 11:47:13,0.00048137762,0.0014233581,0.9980952
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-22\2022-11-11-19-28-19.jpg,14/12/2022 11:47:13,0.00042000914,0.0012936069,0.9982864
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-22\2022-11-11-19-28-27.jpg,14/12/2022 11:47:14,0.00047838813,0.001367643,0.998154
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-44-19.jpg,14/12/2022 11:47:14,0.00076686573,0.0014309664,0.9978022
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-44-20.jpg,14/12/2022 11:47:15,0.00075819186,0.0015651478,0.9976767
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-26.jpg,14/12/2022 11:47:15,0.0008908804,0.0016219335,0.9974872
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-27.jpg,14/12/2022 11:47:16,0.0008339396,0.0016509934,0.9975151
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-34.jpg,14/12/2022 11:47:16,0.000868093,0.0017599432,0.99737203
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-35.jpg,14/12/2022 11:47:17,0.0008302753,0.0017978572,0.9973719
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-42.jpg,14/12/2022 11:47:17,0.00079814444,0.0015844262,0.9976174
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-43.jpg,14/12/2022 11:47:18,0.00065809186,0.0015546054,0.99778724
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-50.jpg,14/12/2022 11:47:18,0.0007904358,0.0017287598,0.9974808
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-51.jpg,14/12/2022 11:47:19,0.0006032905,0.0016001615,0.99779654
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-58.jpg,14/12/2022 11:47:19,0.0008391405,0.0020587386,0.9971021
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-49-59.jpg,14/12/2022 11:47:20,0.00063331076,0.0017829337,0.99758375
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-50-06.jpg,14/12/2022 11:47:20,0.00074295857,0.0015989023,0.99765813
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-50-14.jpg,14/12/2022 11:47:21,0.0007829422,0.0016350896,0.99758196
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-50-22.jpg,14/12/2022 11:47:21,0.000672855,0.0014210703,0.9979061
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-19-44\2022-11-11-19-50-30.jpg,14/12/2022 11:47:22,0.00073276594,0.001416505,0.9978508
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-05-54.jpg,14/12/2022 11:47:23,0.0005107269,0.00095521915,0.99853396
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-01.jpg,14/12/2022 11:47:23,0.00053312484,0.0009785852,0.9984883
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-09.jpg,14/12/2022 11:47:24,0.0005323417,0.0009808271,0.9984869
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-17.jpg,14/12/2022 11:47:24,0.00048283077,0.0009257673,0.99859136
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-25.jpg,14/12/2022 11:47:25,0.00054999214,0.001037518,0.9984125
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-33.jpg,14/12/2022 11:47:25,0.00058496057,0.0011094642,0.99830556
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-42.jpg,14/12/2022 11:47:26,0.0006382491,0.001142447,0.9982192
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-50.jpg,14/12/2022 11:47:26,0.00054579973,0.0010508621,0.9984034
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-11-58.jpg,14/12/2022 11:47:27,0.00054365024,0.0010594161,0.99839693
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-05\2022-11-11-20-12-06.jpg,14/12/2022 11:47:28,0.0004783444,0.0008409962,0.99868065
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-27-29.jpg,14/12/2022 11:47:28,0.0006582376,0.00095618994,0.99838555
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-32-36.jpg,14/12/2022 11:47:29,0.00075060234,0.000909425,0.99834
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-32-44.jpg,14/12/2022 11:47:29,0.00085587805,0.00097583956,0.99816823
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-32-52.jpg,14/12/2022 11:47:30,0.00062871847,0.0008434234,0.99852777
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-33-00.jpg,14/12/2022 11:47:30,0.00072986644,0.0012216093,0.9980484
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-33-08.jpg,14/12/2022 11:47:31,0.0007076834,0.0013125961,0.9979798
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-33-17.jpg,14/12/2022 11:47:31,0.00071720884,0.0011109889,0.9981718
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-33-25.jpg,14/12/2022 11:47:32,0.00064486795,0.0010415049,0.99831355
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-33-33.jpg,14/12/2022 11:47:32,0.0005409972,0.00094926235,0.9985097
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-27\2022-11-11-20-33-41.jpg,14/12/2022 11:47:33,0.00063052337,0.00084023975,0.9985292
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-48-35.jpg,14/12/2022 11:47:33,0.0007932303,0.00095070107,0.998256
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-53-43.jpg,14/12/2022 11:47:34,0.0009403915,0.0009460693,0.99811363
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-53-51.jpg,14/12/2022 11:47:34,0.00084605865,0.0010225285,0.99813133
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-53-59.jpg,14/12/2022 11:47:35,0.0006301385,0.00090901915,0.9984609
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-54-07.jpg,14/12/2022 11:47:35,0.00066679204,0.0009642158,0.9983689
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-54-15.jpg,14/12/2022 11:47:36,0.0006753634,0.00092176505,0.9984029
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-54-23.jpg,14/12/2022 11:47:37,0.000619802,0.0009898713,0.9983903
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-54-31.jpg,14/12/2022 11:47:37,0.0005393582,0.00079908565,0.9986615
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-54-39.jpg,14/12/2022 11:47:38,0.00058882276,0.0008134441,0.9985978
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-20-48\2022-11-11-20-54-47.jpg,14/12/2022 11:47:38,0.00071340567,0.000986354,0.99830025
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-10-10.jpg,14/12/2022 11:47:39,0.0010640091,0.0008944581,0.9980415
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-15-18.jpg,14/12/2022 11:47:39,0.0011219586,0.0008916548,0.9979863
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-15-26.jpg,14/12/2022 11:47:40,0.0010129994,0.00081765413,0.9981693
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-15-34.jpg,14/12/2022 11:47:40,0.000898162,0.00081745017,0.9982844
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-15-42.jpg,14/12/2022 11:47:41,0.0010535218,0.0013921575,0.99755436
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-15-50.jpg,14/12/2022 11:47:41,0.0015544681,0.0017720978,0.99667346
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-15-58.jpg,14/12/2022 11:47:42,0.001212084,0.0014067268,0.99738127
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-16-06.jpg,14/12/2022 11:47:42,0.0011454682,0.0013620704,0.99749243
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-16-14.jpg,14/12/2022 11:47:43,0.0011691673,0.001415769,0.99741507
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-10\2022-11-11-21-16-22.jpg,14/12/2022 11:47:43,0.0010591879,0.0012556439,0.9976851
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-32-14.jpg,14/12/2022 11:47:43,0.0006896769,0.0011130635,0.99819726
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-37-21.jpg,14/12/2022 11:47:44,0.000622487,0.0010299428,0.99834764
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-37-29.jpg,14/12/2022 11:47:44,0.0007213284,0.0010537344,0.9982249
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-37-37.jpg,14/12/2022 11:47:44,0.00053047953,0.00085027533,0.9986193
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-37-45.jpg,14/12/2022 11:47:45,0.0004888531,0.0008398719,0.9986713
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-37-53.jpg,14/12/2022 11:47:45,0.00052819424,0.00089010166,0.99858177
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-38-01.jpg,14/12/2022 11:47:45,0.0005084966,0.00090948585,0.998582
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-38-09.jpg,14/12/2022 11:47:46,0.0004921607,0.0009321265,0.9985758
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-38-17.jpg,14/12/2022 11:47:46,0.00049042964,0.00096762343,0.99854195
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-32\2022-11-11-21-38-25.jpg,14/12/2022 11:47:47,0.0004947992,0.0010045326,0.9985007
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-53-48.jpg,14/12/2022 11:47:47,0.0006914992,0.0009526586,0.9983558
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-58-55.jpg,14/12/2022 11:47:48,0.0006753206,0.0009345907,0.9983901
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-03.jpg,14/12/2022 11:47:48,0.00068614713,0.0008488606,0.99846494
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-11.jpg,14/12/2022 11:47:49,0.0005409701,0.0006983506,0.9987607
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-19.jpg,14/12/2022 11:47:49,0.0004409062,0.0006165878,0.99894243
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-27.jpg,14/12/2022 11:47:50,0.00044178014,0.000613015,0.9989452
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-36.jpg,14/12/2022 11:47:50,0.00041973923,0.0006276787,0.9989525
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-44.jpg,14/12/2022 11:47:50,0.00041063153,0.0006454217,0.998944
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-21-59-52.jpg,14/12/2022 11:47:51,0.0004216234,0.000691103,0.99888724
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-21-53\2022-11-11-22-00-00.jpg,14/12/2022 11:47:51,0.00042239216,0.00072936964,0.9988483
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-13-54.jpg,14/12/2022 11:47:52,0.0016581204,0.001785058,0.9965569
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-01.jpg,14/12/2022 11:47:52,0.0017743747,0.0018625291,0.9963631
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-09.jpg,14/12/2022 11:47:53,0.0018022583,0.0017221484,0.9964755
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-17.jpg,14/12/2022 11:47:53,0.001846342,0.0017802921,0.99637324
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-25.jpg,14/12/2022 11:47:54,0.0015317119,0.0014642205,0.997004
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-33.jpg,14/12/2022 11:47:54,0.0015862625,0.0015300073,0.9968837
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-41.jpg,14/12/2022 11:47:55,0.0015164077,0.0015486449,0.9969349
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-49.jpg,14/12/2022 11:47:55,0.0014674419,0.0015923015,0.99694026
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-19-57.jpg,14/12/2022 11:47:56,0.00138484,0.0015855054,0.99702966
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-13\2022-11-11-22-20-05.jpg,14/12/2022 11:47:56,0.0012971273,0.0015390831,0.99716383
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-35-29.jpg,14/12/2022 11:47:57,0.0011040631,0.0013902957,0.9975056
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-40-36.jpg,14/12/2022 11:47:57,0.0011394327,0.0014266998,0.99743384
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-40-44.jpg,14/12/2022 11:47:58,0.001234752,0.0014366419,0.9973285
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-40-52.jpg,14/12/2022 11:47:58,0.00091959885,0.0012306942,0.9978497
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-41-00.jpg,14/12/2022 11:47:58,0.0006867092,0.0010388413,0.99827456
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-41-08.jpg,14/12/2022 11:47:59,0.00074042554,0.0010918586,0.99816763
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-41-17.jpg,14/12/2022 11:47:59,0.00062053336,0.0009848061,0.99839467
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-41-25.jpg,14/12/2022 11:48:00,0.00078187865,0.0011798862,0.99803823
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-41-33.jpg,14/12/2022 11:48:00,0.00061581424,0.0010259862,0.9983582
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-35\2022-11-11-22-41-41.jpg,14/12/2022 11:48:01,0.00058260886,0.0010052116,0.99841213
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-22-55-35.jpg,14/12/2022 11:48:01,0.0026306822,0.0024375573,0.99493176
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-00-42.jpg,14/12/2022 11:48:02,0.0028915857,0.0024828506,0.9946256
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-00-50.jpg,14/12/2022 11:48:02,0.0022686676,0.002249299,0.9954821
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-00-58.jpg,14/12/2022 11:48:03,0.002196991,0.0021898777,0.9956131
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-01-06.jpg,14/12/2022 11:48:03,0.0023181161,0.002291297,0.99539053
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-01-14.jpg,14/12/2022 11:48:03,0.0018150107,0.002126606,0.99605834
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-01-23.jpg,14/12/2022 11:48:04,0.0016479343,0.0020768247,0.9962752
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-01-31.jpg,14/12/2022 11:48:04,0.0018921592,0.002083856,0.996024
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-01-39.jpg,14/12/2022 11:48:05,0.0006324706,0.0016097382,0.99775785
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_5\2022-11-11-22-55\2022-11-11-23-01-47.jpg,14/12/2022 11:48:05,0.0009823974,0.0021544627,0.9968631
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-10.jpg,14/12/2022 11:48:06,0.004277678,0.0059448383,0.9897775
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-18.jpg,14/12/2022 11:48:06,0.004325937,0.006000189,0.989674
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-26.jpg,14/12/2022 11:48:07,0.0056629046,0.006877139,0.98746
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-34.jpg,14/12/2022 11:48:07,0.0049901274,0.006600658,0.98840916
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-42.jpg,14/12/2022 11:48:08,0.0055915816,0.0067999167,0.98760843
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-50.jpg,14/12/2022 11:48:08,0.0074912743,0.0074032573,0.9851054
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-15-58.jpg,14/12/2022 11:48:08,0.0068596657,0.0075645098,0.9855759
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-16-07.jpg,14/12/2022 11:48:09,0.0051266807,0.006658006,0.9882153
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-16-15.jpg,14/12/2022 11:48:09,0.006290862,0.006646578,0.98706263
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-16-23.jpg,14/12/2022 11:48:10,0.0042257668,0.0064748176,0.9892994
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_2\Wound_6\2022-11-11-13-15\2022-11-11-13-16-32.jpg,14/12/2022 11:48:10,0.003427317,0.006297695,0.9902749
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-31\2022-12-11-12-31-41.jpg,14/12/2022 11:48:11,0.0098832175,0.04103818,0.9490785
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-31\2022-12-11-12-31-50.jpg,14/12/2022 11:48:11,0.022210626,0.102170706,0.87561864
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-31\2022-12-11-12-31-58.jpg,14/12/2022 11:48:12,0.03864277,0.1183303,0.84302694
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-31\2022-12-11-12-32-07.jpg,14/12/2022 11:48:12,0.031647913,0.11885055,0.8495015
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-31\2022-12-11-12-32-16.jpg,14/12/2022 11:48:12,0.0262414,0.10413612,0.8696226
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-39\2022-12-11-12-39-06.jpg,14/12/2022 11:48:13,0.018047681,0.046455503,0.93549675
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-39\2022-12-11-12-39-15.jpg,14/12/2022 11:48:13,0.027669452,0.06395514,0.9083754
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-39\2022-12-11-12-39-23.jpg,14/12/2022 11:48:14,0.02945908,0.067939475,0.9026014
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-12-39\2022-12-11-12-39-32.jpg,14/12/2022 11:48:14,0.038934305,0.10177974,0.859286
